,title,channel_title,desc,date,tags,liked,disliked,views,comment
119,Maria Clara em uma História Engraçada de uma Nova Irmã (ft Gatinha das Artes) - MC Divertida,MC Divertida,"Maria Clara está brincando com papai quando chega uma surpresa, uma nova irmã. Será que elas vão brincar muito? Esse é um vídeo muito divertido e engraçado de historinhas para crianças.
Participação especial da minha amiga Caroline (Gatinha das Artes). Se inscreva no canal dela também https://www.youtube.com/channel/UC6UllWM9opCri7n-R6QdXcQ

👉 Se inscreve também em nossos outros canais
       ✔ https://youtube.com/c/familiamcdivertida (Historinhas para crianças e famílias)
       ✔ https://youtube.com/c/familiamcdivertidagames (🎮 ROBLOX, PK XD E MUITO MAIS)
       ✔ https://youtube.com/c/ripanachulipa (Humor e Diversão)

👉 Fique por dentro do nosso dia a dia em nossas redes sociais 📸:
      ✳ Instagram: @mcdivertida | @tioclausner | @ripanachulipaofc
      ❤ Facebook: @mcdivertida | @familiamcdivertidagames| @ripanachulipaofc
     ⭐  Tik Tok: @mcdivertidaoficial | @ripanachulipaofc

👉 Observações IMPORTANTES
✔️ Este vídeo tem legenda disponível em Português (Brasil), Inglês e Chinês.
✔️ Canal para a família: Livre para todas as idades, administrado e monitorado pelos responsáveis.

🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.",2019-10-01T22:30:01Z,"['maria clara', 'finge brincar', 'mc divertida', 'video infantil', 'canal infantil', 'video for kids', 'irmãs', 'família', 'papai', 'children', 'child', 'kids video', 'for children', 'infantil', 'kids', 'fun', 'funny story funny girl']",743312,287515,150487843,
120,Maria Clara em Brincadeiras de criança em dose dupla (Quem pegou meu picolé?) - MC Divertida,MC Divertida,"Maria Clara em Brincadeiras de criança em dose dupla (Quem pegou meu picolé?) - MC Divertida com a participação especial da minha amiguinha Jessica Sousa @Jessica Sousa 

👉 Se inscreve também em nossos outros canais
       ✔ https://youtube.com/c/familiamcdivertida (Historinhas para crianças e famílias)
       ✔ https://youtube.com/c/familiamcdivertidagames (🎮 ROBLOX, PK XD E MUITO MAIS)
       ✔ https://youtube.com/c/ripanachulipa (Humor e Diversão)

👉 Fique por dentro do nosso dia a dia em nossas redes sociais 📸:
      ✳ Instagram: @mcdivertida | @tioclausner | @ripanachulipaofc
      ❤ Facebook: @mcdivertida | @familiamcdivertidagames| @ripanachulipaofc
     ⭐  Tik Tok: @mcdivertidaoficial | @ripanachulipaofc

👉 Observações IMPORTANTES
✔️ Este vídeo tem Legenda em Português (Brasil) e Inglês.
✔️ Canal para a família: Livre para todas as idades, administrado e monitorado pelos responsáveis.

🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.",2020-09-22T22:30:03Z,"['mc divertida', 'maria clara', 'maria clara divertida', 'maria clara mc divertida', 'brincadeira de criança', 'dose dupla', 'picolé', 'picole', 'quem pegou meu picole', 'quem pegou meu picolé', 'quem pegou meu picolé mc divertida', 'quem pegou meu picole mc divertida', 'picole mc divertida', 'mc divertida picole', 'kids videos', 'kids story', 'kids', 'kids playing', 'story for kids', 'for kids', 'stories for kids', 'funny story for kids', 'kids video', 'videos for kids', 'kids stories', 'jessica', 'mc divertida e jessica']",53824,29605,15020618,
121,BIA LOBO JOHNY JOHNY YES PAPA COM MAMÃE,Bia Lobo,"Inscreva-se no nosso Canal  - https://goo.gl/PKoxLx

Canal Bia Lobo Chloe e Diversão - https://goo.gl/QvrZ4n

Canal de Vlog - https://goo.gl/mhdM48

Contato - http://migre.me/wIGAM

SIGA NAS REDES SOCIAIS
Instagram: http://bit.ly/2ffWZxa
Facebook: http://migre.me/vqJYc


Assine Epidemic Sound - biblioteca de músicas que uso - com meu link de afiliado - http://share.epidemicsound.com/tatilobo


Country Cue 1 de Audionautix está licenciada sob uma licença Creative Commons Attribution (https://creativecommons.org/licenses/by/4.0/)
Artista: http://audionautix.com/

Breaktime - Silent Film Light de Kevin MacLeod está licenciada sob uma licença Creative Commons Attribution (https://creativecommons.org/licenses/by/4.0/)
Origem: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100302
Artista: http://incompetech.com/",2018-09-30T14:16:47Z,"['Bia lobo', 'baby alive', 'clara bela', 'crianças', 'kids', 'videos divertidos', 'infantil', 'família', 'criancinhas', 'engraçado', 'brincadeira', 'brincando de boneca', 'brincar', 'diversão', 'brincadeira de criança', 'tati lobo', 'Tatiana lobo', 'canal infantil', 'videos para crianças', 'video for kids', 'funny', 'fun', 'canal para crianças', 'videos para família', 'brinquedos', 'novelinhas', 'teatrinhos', 'Channel Family', 'video infantil', 'joguetes', 'niños', 'jogar', 'muñecas', 'JOHNY JOHNY YES PAPA']",42797,17941,47436045,
122,Gingerbread Man HACKS Tannerites Channel! | Ex Project ZORGO Hacker IS The GM!,Tannerites,"Ex Project Zorgo Hacker is out targetting Family channels and he Found OURS! He is called the Gingerbread Man or GM and we have to do what he says or he takes control of our channel!

 Welcome to the Tannerites.  We post FUN family Videos!

We are a family of 9 (Mom, Dad and 7 kids) who love to experience the best of life through spontaneous adventures, being positive about life's difficulties, loving and serving others and BEATING Cancer!

Follow us on SOCIAL MEDIA!

Snapchat
Twitter
Facebook
Instagram

Send us something in the mail
TANNERITES
PO BOX 971194
Orem, Ut.
84097

Music by: Artlist.io

For collaborations, business and personal inquiries please email: thetannerites@gmail.com",2018-12-14T21:37:02Z,"['project zorgo', 'zorgo', 'ex', 'ex project zorgo hacker member', 'ex project zorgo', 'project zorgo hacker', 'gingerbread man hacker', 'gm hacker', 'tannerites channel', 'zorgo gingerbread man hacker', 'gingerbread man hack', 'gingerbread house decorating', 'gingerbread man song', 'gingerbread man', 'gingerbread man zorgo', 'zorgo gm', 'gingerbread man project', 'gingerbread man school project', 'zorgo diffuse', 'zorgo song', 'zorgo youtube hacker', 'the tannerites', 'the tanneries', 'tannerites kids', 'yawi vlogs']",28397,3158,13663337,
123,Mini Gum-Ball Machine Magically Turned Into A HUGE GumBall Machine With Double Bubble GumBalls!,Tannerites,"There was a mysterious package that got left on the front porch of the Tannerites house and Azbury decided to check it out! Canyon wanted to help and took the box from Az and ran away laughing and giggling. They both decided to open the package and found a tiny yellow gumball machine inside with no gumballs. Savannah came along and wanted to eat some gumballs and turned herself into a magician. Once she was magic, she turned the tiny little gumball machine into a huge gumball machine with large double bubble gumballs inside. They then had to find quarters but first had Lizzy find them using the huge machine. She ordered a small gumball machine and it was supposed to be there that day! Come see how Savannah, Azbury, and Canyon get Lizzy's gumball machine back to her!
Welcome to The TANNERITES!
We are a family of 9 (Mom, Dad, and 7 kids) who love to experience the best of life through spontaneous adventures, being positive about life's difficulties, loving and serving others, and BEATING Cancer!

Music by: Epidemic Sound http://share.epidemicsound.com/zZSmP


For collaborations, business, and personal inquiries please email: business@tannerites.com

#youareworthit #textingmafia #mafiatexting #mafiagame #tanneritesmafia

Fun Mini Gum-Ball Machine Magically Turned Into A HUGE GumBall Machine With Double Bubble GumBalls! Staring Lizzy Tannerites, Azbury Tannerites, Canyon Tannerites, and Savannah Tannerites Johnny (Dad) Tannerites on Camera. Aspen and Sarah (Mom Tannerites) directing!",2020-09-11T20:15:00Z,"['Mini Gum-Ball Machine Magically Turned Into A HUGE GumBall Machine With Double Bubble GumBalls', 'giant gumball machine', 'giant gum ball machine', 'tiny gum ball machine', 'gumball machine', 'gum ball machine', 'double bubble gum machine', 'tannerites gumball machine', 'the tannerites', 'dubble bubble', 'bubble gum']",17917,5167,9732082,
124,Making an Underwater Musical.ly (WK 284.5) | Bratayley,Bratayley,"Pre-save Annie's new song UTOPIA!  https://ffm.to/utopia_al

👇GO GET YOUR ANNIE LEBLING BRACELET NOW!! CLICK HERE👇
https://www.annielebling.com

Our Store is open!!! http://www.bratayley.com/store

Subscribe!  Its free, ya know!  http://www.youtube.com/subscription_center?add_user=bratayley

See Annie’s channel
https://www.youtube.com/channel/UCuQ9PbS08dQJNWfwjQE-Fnw

See Hayley's channel
https://www.youtube.com/channel/UCXv4jJtbY_3w9Ppd_WYn1yA

Our Official Links:

http://www.bratayley.com

See our pictures on Instagram 
http://instagram.com/officiallybratayley
http://instagram.com/iamabakedpotato
http://instagram.com/annieleblanc
http://instagram.com/annieleblancxtra
http://instagram.com/hayley.leblanc
http://instagram.com/officiallydadtayley

Follow us on Twitter 
@Bratayley
http://www.twitter.com/bratayley
@annieleblanc
http://www.twitter.com/annieleblanc

Be our friend on FaceBook
http://www.facebook.com/bratayley

Our Playlists:

Shout-Out Videos
http://www.youtube.com/playlist?list=PL00C095DD16FCBA3A

BKB
http://www.youtube.com/playlist?list=PL76A95C72B8BB899F

Messiest Vids
http://www.youtube.com/playlist?list=PL91F5CF7A75D9309E

Dayley Bratayley
http://www.youtube.com/playlist?list=PL7C2074349061BF57

Annie's Gymnastics
http://www.youtube.com/playlist?list=PLLrdYL-9Z_-aVmBORIhUZTFu0whWLL7e4

Music

Epidemic Sound Player
https://player.epidemicsound.com

Goodbye to Spring
Josh Woodward
http://www.joshwoodward.com

Disclaimer: This video features gymnast doing gymnastics under the supervision of adults.  Do not try this at home. #AnnieLeBlanc #HayleyLeBlanc #Bratayley As always Bratayley videos are made for families to enjoy. Please enjoy these videos as a whole family, as they were intended.",2016-06-14T23:00:30Z,"['bratayley', 'family', 'reality', 'vlog', 'kid', 'vloggers', 'kids', 'funny', 'fun', 'silly', 'crazy', 'child', 'children', 'parents', 'parenting', 'daily', 'adventure']",119573,11368,27220672,
125,Paw Patrol Baby Pups Home Alone and get a New House Learning Videos for Kids!,Genevieve's Playhouse - Learning Videos for Kids,"Paw Patrol Baby Pups Home Alone and get a New House Learning Videos for Kids! In this toy learning video double feature we have two of our most popular Paw Patrol toy videos for kids. First, Paw Patrol Home Alone Funny Toy Learning Video for Kids! In this fun toy learning video for kids, the Paw Patrol are home alone. Watch as the pups play outside, on a bouncy house, and even play videos games! But Can the pups be responsible while Ryder's away?  Next we have, Paw Patrol get a New House Learning Video for Kids! Let's teach kids basic words and reading skills using common household objects, as the Paw Patrol move to their new toy doll house. The baby pups aren't sure if they like the idea of a new house and new school. Moving can be scary and confusing. Will the Paw Patrol pups like their new house and new school? Find out in this educational toy learning video for kids and toddlers, that teaches reading skills and common words and features awesome toys like the Li'l Woodzeez Camper and more!

Subscribe to Genevieve's Playhouse Here:
https://www.youtube.com/GenevievesPlayhouse?sub_confirmation=1

Play these other learning videos for kids!
Giant 1 Hour Long Paw Patrol Learning Videos: https://youtu.be/1tX2cyvMzX4
Educational Toy Car Videos for Kids: https://youtu.be/XN8k8ZkJwiQ
PJ Masks Toy Car Race: https://youtu.be/k0Twsb22Ld4
Genevieve Teaches Numbers with Cookie Monster: https://youtu.be/_X78XfQkLk0
Learn Words with Pororo the Little Penguin Toy House: https://youtu.be/G-zIQqBE-Jg
Laguna Blue and Pinkie Pie are Hungry: https://youtu.be/oCbegRDxgak
Learn Colors w/ Paw Patrol Underwater Rescue Mission: https://youtu.be/RhrKJvAKsGQ
Peppa Pig gets a NEW House! https://youtu.be/OoMONAVtcDw",2020-04-19T03:26:30Z,"['paw patrol', 'paw', 'patrol', 'best', 'toy learning', 'video for kids', 'new house', 'house', 'move', 'pawpatrol', 'learning', 'educational', 'preschool', 'toy learning video', 'kids videos', 'toddler learning', 'teach kids', 'toy house', 'learn words', 'toddler learning video', 'for kids', 'toys', 'dollhouse', 'doll house', 'genevieves playhouse', 'new', 'moving day']",66750,31873,37217599,
126,Sofia and Monster under the bed Kids story,Sofia Little Princess,"Sofia and dog - Monster under the bed story

Subscribe to Sofia Little Princess: https://bit.ly/2E7h81n
Instagram: https://www.instagram.com/little_miss_sofia_youtube/",2020-09-03T06:07:37Z,"['sofia', 'someone under the bed', 'monsters under my bed', 'english story for kids', 'sofia play', 'sofia english', 'Monster', 'Monsters under my bed', 'Monsters under the bed', 'Someone under the bed', 'story', 'story time', 'bedtime story', 'storytime', 'stories for kids', 'sofia little princess', 'Kids story']",62408,35190,32336326,
127,Kids Swimming Pool Challenge Pretend Play with Emma,Toys and Colors,"Emma pretend playing in the swimming pool to the kids swimming challenge! She needs to collect stuff in the pool as fast as possible. Will she be the fastest kid to collect everything? Fun swimming video with children playing outside activities. 

Subscribe for notifications to new videos: https://www.youtube.com/channel/UCgFXm4TI8htWmCyJ6cVPG_A?sub_confirmation=1

Check out our latest videos playlist: https://www.youtube.com/watch?v=fsHnS3mZglg&list=PL5gq3QGk5j3hRwpMNKQ9L5NyUt3FiTmSy",2020-07-21T12:00:31Z,"['toys and colors', 'kids swim', 'pretend play', 'swim', 'swimming', 'pool', 'kids pool', 'pool challenge', 'emma', 'pool toys', 'toy', 'toys', 'swimming toys', 'family fun', 'for kids', 'toys for kids', 'kids playing', 'video for kids']",141283,66205,59439181,
128,Princess Magic Song | Jannie & Andrew Pretend Play Nursery Rhymes Sing-Along Kids Songs,Toys and Colors,"Sing-along to the Princess Magic song with Jannie and Andrew! They pretend to play as a prince and princesses trying to go to a dancing ball. Andrew doesn’t have any princesses to go with. What is he going to do? This fun nursery rhymes song for kids will get them up and dancing around. 



Subscribe for notifications to new videos: https://www.youtube.com/channel/UCgFXm4TI8htWmCyJ6cVPG_A?sub_confirmation=1


Check out our latest videos playlist: https://www.youtube.com/watch?v=fsHnS3mZglg&list=PL5gq3QGk5j3hRwpMNKQ9L5NyUt3FiTmSy",2020-07-19T12:00:02Z,"['princess', 'princess song', 'pretend play', 'toys and colors', 'toys and colors song', 'nursery rhymes', 'nursery rhyme songs', 'baby songs', 'songs for kids', 'toddler', 'toddler songs', 'girl songs', 'kids video', 'family friendly', 'fun', 'funny', 'jannie', 'jannie pretend play']",113571,56730,52561103,
129,Double Bubble Giant Colorful GumBall Sweets Machine - How Savannah Got Money For Gumball Machine!,Tannerites,"We got a giant gumball machine filled with double bubble gum ball Sweets! Savannah wanted a gum ball so bad but could not find any coins to put in the gumball machine. She watched Azbury, Canyon, and Lizzy get gum from the giant gumball machine but she could not figure out how they did it. This adventure went on until she was finally helped by Canyon!

Welcome to The TANNERITES!
We are a family of 9 (Mom, Dad, and 7 kids) who loves to experience the best of life through spontaneous adventures, being positive about life's difficulties, loving and serving others, and BEATING Cancer!

Music by: Epidemic Sound http://share.epidemicsound.com/zZSmP


For collaborations, business, and personal inquiries please email: business@tannerites.com

#youareworthit #gumball #gumballmachine #giantgumballmachine
Fun Gumball Machine skit by Savannah Tannerites, Lizzy Tannerites, Azbury Tannerites, and Canyon Tannerites. Johnny (Dad) Tannerites and Sarah (Mom) Tannerites behind the camera.",2020-07-31T16:54:27Z,,38688,14768,26392940,
130,Wendy Pretend Play w/ Mini Super Fast Food Restaurant Shop Play Set,Toys and Colors,"Wendy pretend play with her super fast food restaurant shop play set toy! Uncle Tim wants to order food and get it delivered home for him. Wendy doesn’t have a deliver car, so she can’t deliver food. Wendy makes some a pretend food hotdog for Auntie. Auntie goes to Uncle John the toy fixer to fix her mini super fast food shop and also got her a scooter to deliver food. Wendy is super excited to make food for her family and to use her super cute scooter toy!",2018-10-27T11:58:29Z,"['wendy', 'pretend play', 'wendy pretend play', 'food', 'food toy', 'fast food', 'fast food toys', 'pretend food', 'pretend fast food', 'super fast food shop', 'mini toy', 'mini fast food toy', 'toy', 'toys', 'toys and colors', 'toys play', 'kids play', 'restaurant', 'shop', 'play', 'play set', 'hotdog', 'pizza', 'hotdog toy', 'toy pizza', 'food delivery', 'pizza delivery', 'scooter', 'kids pizza delivery']",135509,62415,47092732,
131,Emma Jannie & Wendy Pretend Play Halloween Trick Or Treat Costume Dress Up for Candy Haul,Toys and Colors,"Emma, Jannie, Wendy, and Lyndon pretend play Halloween trick or treating for huge candy haul! Emma wakes up everybody to get costumes to go trick or treating. They try out a bunch of different costumes to find out which one is the best. Jannie is Aurora, Emma is Elsa, Wendy is a witch, and Lyndon is a giant pumpkin. First they go to Uncle Tim’s house, but it was super spooky and scary! Uncle Tim was dressed up as a clown and gave them some candy! After that they went over to Auntie’s house. Auntie dressed up as Maleficent and decorated her house with webs and bats. Lastly they went to Uncle K’s house, but he didn’t decorate his house or candy because the stores sold out! However, they head over to Uncle John’s store and he still had a bunch of Halloween stuff. They buy decorations to help Uncle K’s house look cool and spooky.",2018-10-25T11:58:28Z,"['emma', 'jannie', 'wendy', 'lyndon', 'halloween', 'trick or treat', 'candy', 'trick or treating', 'costume', 'kids costumes', 'halloween costumes', 'toys and colors', 'toys play', 'kids play', 'dress up', 'costume dress up', 'disney princess', 'elsa', 'frozen', 'frozen elsa', 'aurora', 'witch', 'pumpkin', 'cute kids costumes', 'candy haul', 'halloween kids', 'halooween candy', 'halloween trick or treat', 'halloween characters', 'kids halloween trick or treat']",686280,333713,257870579,
132,Halloween Hide and Seek with Shark Family | Halloween Holiday Special | Baby Shark Official,Baby Shark Official,"✨ Subscribe and enjoy Baby Shark Official's best videos! ✨
★https://www.youtube.com/channel/UCNVE4szbMrOZk9IheX8vHbQ?sub_confirmation=1

⬇⬇⬇More Fun Videos⬇⬇⬇
https://www.youtube.com/playlist?list=PL-OpvnITVprBWbiH1F24RPa_UlhvNodeE

Sing and Dance with the Baby Shark and friends ONLY on Baby Shark Official Channel ✨😍

You're watching ""Halloween Hide and Seek with Shark Family"", a super catchy Halloween song presented by Baby Shark Official! Can you find the Shark Family in Halloween costumes?

Arranged by: Pinkofng, KizCastle

----
Subscribe to Baby Shark's Official YouTube channel for children's favorite songs and stories made with Baby Shark and Shark Family!
Enjoy fun songs, stories, and challenges loved by millions of fans around the world!
Follow us on Facebook for new updates and free promotions.
★ Facebook: https://www.facebook.com/Babyshark.korea/
★ Instagram: https://www.instagram.com/babyshark.kr/
★ Twitter: https://twitter.com/pinkfong_usa
★ Website:  https://www.pinkfong.com
★ Official Merch Store: https://www.amazon.com/pinkfong

Copyright © 2020 Smart Study Co., Ltd. All Rights Reserved.
#babyshark #learnenglish #babysharkhomeschool",2020-10-13T22:00:03Z,"['pinkfong', 'family', 'kids', 'children', 'toddlers', 'babies', 'preschoolers', 'preschool', 'education', 'educational', 'videos', 'kids education', 'education for children', 'preschool learning', 'videos for kids', 'kids videos', 'kids animation', 'songs', 'songs for kids', 'songs for children', 'kids app', 'free app', 'kids game', 'itunes', 'google play', 'app store', 'nursery rhymes', 'halloween song', 'halloween party', 'halloween ost', 'halloween theme', 'halloween compilation', 'baby shark', 'baby shark song', 'halloween shark', 'trick or treat']",63490,41285,25820931,0
133,GOO GOO GAGA SCHOOL BEDTIME ROUTINE!,Goo Goo Colors,"Goo Goo Gaga demonstrates his SCHOOL bedtime routine! In his routine, he washes his hands, eat dinner, talk to family at the dinner table, brush teeth, put on pajamas, read a bedtime story, and goes to bed!

WE LOVE YOU SUBSCRIBE TO OUR CHANNEL: https://goo.gl/itNSMW
SUBSCRIBE TO OUR CHANNEL: http://goo.gl/KnHaK9",2018-05-26T14:28:06Z,"['bedtime routine', 'bedtime routine 2018', 'night bedtime routine', 'goo goo gaga', 'goo goo colors', 'school bedtime routine', 'dinner', 'bedtime story', 'wash hands', 'brush teeth kids', 'pajamas', 'dinner with family', 'goo goo mom']",379411,169286,132808438,
134,Family Fun videos. Baby on a plane.,GirlsTToyZZ,"Come watch a new Family Fun video for kids about family playtime! Hi, I'm Bianca -- and this will be my first flight! Let's fly on a plane with our little baby girl Bianca and her mommy! Bianca's cute doll will also join us! We will also play funny games for babies and have lots of fun! You can find plenty more kids' videos featuring popular toys for girls and games for kids on our kids' channel https://www.youtube.com/watch?v=IuzWBM4KbH8&list=PLweTsI_tojRfv3F0siGTGMV9wFoy2wAYF

🚼 Barbie is PREGNANT! https://www.youtube.com/watch?v=jG6DVRbuRzg&list=PLweTsI_tojReT8YhuDxxwK36T8OkF6n5H

🍩 Try making colorful Play-Doh ""food"" with us! https://www.youtube.com/watch?v=nQ0MTsaA4IU&list=PLweTsI_tojRddZ4nUL-wEU3kd_CX9aiSZ

Join the My Little Pony FASHION show! https://www.youtube.com/watch?v=ipbK80dZEo8&list=PLweTsI_tojRdj8J4i_ushdpagv-byanqV

Find us on Facebook: 
https://www.facebook.com/KidsFirstTV
Find us on VK
https://vk.com/kidsfirsttv

Have fun and play with the best #toysforgirls on our #GirlsTToyZZ channel! Play with #barbie dolls, #mylittlepony toys and #lilwoodzeez! We also feature cool #recipesforkids, #DIY ideas and #playdohvideos!",2017-10-06T14:20:29Z,"['kids', 'family', 'fun', 'plane', 'family fun', 'videos for kids', 'kids toys', 'vlog', 'family videos', 'family vlog', 'playtime', 'funny', 'funny videos', 'baby on a plane', 'doll', 'dolls', 'girls', 'for girls', 'try not to laugh']",792,597,81983166,0
135,Vlad turns into a superheroes | Compilation video for children,Vlad and Niki,"Vlad becomes superheroes to helps his mother and little brother Nikita.

Please Subscribe!

VLAD Instagram - https://www.instagram.com/Vlad.super.Vlad/
NIKITA Instagram - https://www.instagram.com/nikitoys_official/",2019-09-12T05:00:03Z,"['vlad', 'superheroes', 'superhero kids', 'super power', 'kids', 'kids costume', 'children']",1223847,642992,300254218,
136,Blippi at the Baseball Stadium | Sports and Outdoor Activities for Kids,Blippi Toys,"Blippi takes a tour of a baseball stadium to learn about the sport for kids Baseball. Learn to play baseball for children with Blippi in this fun educational video for toddlers. The Arizona Diamondbacks stadium tour with Blippi is a great video to let your children see behind the scenes of the sport of baseball. Blippi will help your child to learn to count numbers 1 to 20 by counting baseball stadium chairs. Blippi teaches you how to learn to catch a baseball, learn to hit a baseball, and all the fun things this outdoor activity for preschoolers has to offer. Be sure to subscribe to Blippi videos and Blippi toys in his fun educational videos for toddlers at:
https://youtube.com/BlippiToys?sub_confirmation=1
https://youtube.com/Blippi?sub_confirmation=1

This video shows a fun spur of the moment Blippi meet and greet at the Diamondbacks stadium. You will also get to see Blippi throw the first pitch! You will also get to see Blippi meet Luis Gonzalez! This Blippi baseball for beginners video is a great way to get your children excited about baseball.

For a full Blippi playlist of Blippi videos and Blippi songs check out 
https://www.youtube.com/watch?v=myRZ_pNB3B0&list=PLWb2Eak1eoiiP1vZ1qcnCjXI2O8KLE3_q

Other Blippi outdoor activity videos for preschoolers:

Blippi Snowboarding
https://www.youtube.com/watch?v=6SZwShdOGlU

Blippi Hockey
https://www.youtube.com/watch?v=8ipdSaTf5v0

Special thanks to the Arizona Diamondbacks, Luis Gonzalez, and Fox Sports Arizona for making this video possible!

Thanks for watching Blippitoys on the Blippi Toys channel !",2019-03-02T20:03:28Z,"['Blippi', 'Blippi baseball', 'Blippi sports', 'Blippi toys', 'Blippitoys', 'Blippi diamondbacks', 'Blippi outdoor', 'Outdoor activities for kids', 'outdoor activities for preschoolers', 'outdoor activities for toddlers', 'numbers 1 to 20', 'educational video for toddlers', 'baseball stadium tour', 'Blippi videos', 'Arizona Diamondbacks', 'Fox Sports Arizona', 'Blippi songs', 'Luis Gonzalez', 'baseball for kids', 'baseball for beginners']",88785,49733,63165044,
137,"Learn Numbers, Shapes, Colors and more with Max the Glow Train | 8 Cartoons with Max and Friends!",coilbook™ | Learning For Children,"This educational compilation includes 8 short cartoons with Max the Glow Train and Friends! 

1. ""Paint Adventure"" - Max and his friends meet a new toy - Jake the Fire Truck! Next they go to Play & Paint activity center. At the activity center the toys learn different colors while having fun playing with paint!

2. ""Blazin' Bill to the Rescue"" - Max is a fun loving toy train who teaches children numbers. After counting the numbers, Max realizes that the number 10 is stuck on the top shelf. Max and Bill build the ramp by counting to ten so Bill can jump on the top shelf and rescue the number 10. 

3. ""Amusement Park"" - Max the Glow Train, Blazin' Bill the Monster Truck, Pete the Truck and You, the viewer,  go to the amusement park to ride different rides.  At the Amusement Park they meet their friend Robo-J5 the Robot and O5 the Robot, called Bubble. Bubble does not know any numbers, shapes, or colors. The toys and Robo-J5 teach him numbers, shapes and colors and enjoy lots of different rides -The Ferris wheel, roller coasters, bumper cars, a drop tower ride, a carousel, the park train and many other rides. 

4. ""Car Race"" - Max is a fun loving toy train who teaches children colors. After Max and Bill find a box with race cars, they paint them and start the race. Their room is too small so they cannot race.  Pete the Truck comes along and helps them set up a real race!

5. ""Water Adventure"" - Max the Glow Train and his friends wash fruits and vegetables and then start counting them. Bubble the Robot is very interested in how the fruits and vegetables are washed. He is very curious about the kitchen faucet and how it works. The robot jumps onto the kitchen counter and accidentally turns the water on.
   While the toys are counting fruits and vegetables, the kitchen sink is overflowing... It's good that Max the Glow Train has friends like Fen the Boat and Kai the Submarine.  These two help save the day!

6. ""Monster Trucks"" - Monster trucks race around 2D and 3D shapes and at the end Joe the Monster Truck learns his lesson about respecting others.

7. ""Ice Race"" - Max the Glow Train and his friends go to a frozen lake to race around a tree and learn colors. Each toy is given a color before the race. The toys will race through checkpoints, changing the color of the tree’s lights. In the end, the tree will light up with the winner’s color. The toys will race toward the finish line and then...

8. ""Sky Adventure"" - Alex the Helicopter and Allie the Airplane invite Max the Glow Train and his friends to see a cloud shape race.  They take a hot air balloon and go high in the sky to learn about shapes. 
   While everyone watches the race, Bubble the Robot notices a little yellow butterfly. Bubble wants to fly like the butterfly. He jumps with balloon, thinking he can fly too. Now it’s time for Max and his friends to find Bubble the Robot! 

THANK YOU FOR WATCHING!

Follow us on Facebook     https://www.facebook.com/coilbook

© 2020, TOYS, Max the Glow Train, Eight Short Cartoons

© 2020, coilbook™ | Learning is easy when it's fun!™",2020-05-30T15:18:52Z,"['learn numbers', 'learn shapes', 'learn colors', 'educational cartoons for kids', 'preschool toddler education', 'all Max the Glow Train cartoon', 'toy cartoons for kids', 'race cars for kids', 'learn colors and race cars', 'learn colors and play with paint', 'coilbook', 'toys', 'Max and friends', 'race cars and play with paint']",,,18702527,0
